Pocket Set	Cosine distance threshold	# of artificially included outlier values	Mean proportion (%)	Min proportion (%)	Max proportion (%)	Standard Deviation (%)
PDB-LIG	0.21	126	100.0	100.0	100.0	0.0
PDB-LIG	0.21	127	100.0	100.0	100.0	0.0
PDB-PD	0.11	0	0.0	0.0	0.0	0.0
PDB-PD	0.11	1	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.11	2	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.11	3	0.00020000000000000004	0.0	0.001	0.0004000000000000001
PDB-PD	0.11	4	0.00020000000000000004	0.0	0.001	0.0004000000000000001
PDB-PD	0.11	5	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.11	6	0.0	0.0	0.0	0.0
PDB-PD	0.11	7	0.0	0.0	0.0	0.0
PDB-PD	0.11	8	0.0	0.0	0.0	0.0
PDB-PD	0.11	9	0.0	0.0	0.0	0.0
PDB-PD	0.11	10	0.0	0.0	0.0	0.0
PDB-PD	0.11	11	0.0	0.0	0.0	0.0
PDB-PD	0.11	12	0.0	0.0	0.0	0.0
PDB-PD	0.11	13	0.0	0.0	0.0	0.0
PDB-PD	0.11	14	0.0	0.0	0.0	0.0
PDB-PD	0.11	15	0.0	0.0	0.0	0.0
PDB-PD	0.11	16	0.0	0.0	0.0	0.0
PDB-PD	0.11	17	0.0	0.0	0.0	0.0
PDB-PD	0.11	18	0.0	0.0	0.0	0.0
PDB-PD	0.11	19	0.0	0.0	0.0	0.0
PDB-PD	0.11	20	0.0	0.0	0.0	0.0
PDB-PD	0.11	21	0.0	0.0	0.0	0.0
PDB-PD	0.11	22	0.0	0.0	0.0	0.0
PDB-PD	0.11	23	0.0	0.0	0.0	0.0
PDB-PD	0.11	24	0.0	0.0	0.0	0.0
PDB-PD	0.11	25	0.0	0.0	0.0	0.0
PDB-PD	0.11	26	0.0	0.0	0.0	0.0
PDB-PD	0.11	27	0.0	0.0	0.0	0.0
PDB-PD	0.11	28	0.0	0.0	0.0	0.0
PDB-PD	0.11	29	0.0	0.0	0.0	0.0
PDB-PD	0.11	30	0.0	0.0	0.0	0.0
PDB-PD	0.11	31	0.0	0.0	0.0	0.0
PDB-PD	0.11	32	0.0	0.0	0.0	0.0
PDB-PD	0.11	33	0.0	0.0	0.0	0.0
PDB-PD	0.11	34	0.0	0.0	0.0	0.0
PDB-PD	0.11	35	0.0	0.0	0.0	0.0
PDB-PD	0.11	36	0.0	0.0	0.0	0.0
PDB-PD	0.11	37	0.0	0.0	0.0	0.0
PDB-PD	0.11	38	0.0	0.0	0.0	0.0
PDB-PD	0.11	39	0.0	0.0	0.0	0.0
PDB-PD	0.11	40	0.0	0.0	0.0	0.0
PDB-PD	0.11	41	0.0	0.0	0.0	0.0
PDB-PD	0.11	42	0.0	0.0	0.0	0.0
PDB-PD	0.11	43	0.0	0.0	0.0	0.0
PDB-PD	0.11	44	0.0	0.0	0.0	0.0
PDB-PD	0.11	45	0.0	0.0	0.0	0.0
PDB-PD	0.11	46	0.0	0.0	0.0	0.0
PDB-PD	0.11	47	0.0	0.0	0.0	0.0
PDB-PD	0.11	48	0.0	0.0	0.0	0.0
PDB-PD	0.11	49	0.0	0.0	0.0	0.0
PDB-PD	0.11	50	0.0	0.0	0.0	0.0
PDB-PD	0.11	51	0.0	0.0	0.0	0.0
PDB-PD	0.11	52	0.0	0.0	0.0	0.0
PDB-PD	0.11	53	0.0	0.0	0.0	0.0
PDB-PD	0.11	54	0.0	0.0	0.0	0.0
PDB-PD	0.11	55	0.0	0.0	0.0	0.0
PDB-PD	0.11	56	0.0	0.0	0.0	0.0
PDB-PD	0.11	57	0.0	0.0	0.0	0.0
PDB-PD	0.11	58	0.0	0.0	0.0	0.0
PDB-PD	0.11	59	0.0	0.0	0.0	0.0
PDB-PD	0.11	60	0.0	0.0	0.0	0.0
PDB-PD	0.11	61	0.0	0.0	0.0	0.0
PDB-PD	0.11	62	0.0	0.0	0.0	0.0
PDB-PD	0.11	63	0.0	0.0	0.0	0.0
PDB-PD	0.11	64	0.0	0.0	0.0	0.0
PDB-PD	0.11	65	0.0	0.0	0.0	0.0
PDB-PD	0.11	66	0.0	0.0	0.0	0.0
PDB-PD	0.11	67	0.0	0.0	0.0	0.0
PDB-PD	0.11	68	0.0	0.0	0.0	0.0
PDB-PD	0.11	69	0.0	0.0	0.0	0.0
PDB-PD	0.11	70	0.0	0.0	0.0	0.0
PDB-PD	0.11	71	0.0	0.0	0.0	0.0
PDB-PD	0.11	72	0.0	0.0	0.0	0.0
PDB-PD	0.11	73	0.0	0.0	0.0	0.0
PDB-PD	0.11	74	0.0	0.0	0.0	0.0
PDB-PD	0.11	75	0.0	0.0	0.0	0.0
PDB-PD	0.11	76	0.0	0.0	0.0	0.0
PDB-PD	0.11	77	0.0	0.0	0.0	0.0
PDB-PD	0.11	78	0.0	0.0	0.0	0.0
PDB-PD	0.11	79	0.0	0.0	0.0	0.0
PDB-PD	0.11	80	0.0	0.0	0.0	0.0
PDB-PD	0.11	81	0.0	0.0	0.0	0.0
PDB-PD	0.11	82	0.0	0.0	0.0	0.0
PDB-PD	0.11	83	0.0	0.0	0.0	0.0
PDB-PD	0.11	84	0.0	0.0	0.0	0.0
PDB-PD	0.11	85	0.0	0.0	0.0	0.0
PDB-PD	0.11	86	0.0	0.0	0.0	0.0
PDB-PD	0.11	87	0.0	0.0	0.0	0.0
PDB-PD	0.11	88	0.0	0.0	0.0	0.0
PDB-PD	0.11	89	0.0	0.0	0.0	0.0
PDB-PD	0.11	90	0.0	0.0	0.0	0.0
PDB-PD	0.11	91	0.0	0.0	0.0	0.0
PDB-PD	0.11	92	0.0	0.0	0.0	0.0
PDB-PD	0.11	93	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.11	94	0.00020000000000000004	0.0	0.002	0.0006000000000000001
PDB-PD	0.11	95	0.00020000000000000004	0.0	0.001	0.0004000000000000001
PDB-PD	0.11	96	0.0008000000000000001	0.0	0.002	0.0007483314773547883
PDB-PD	0.11	97	0.0014000000000000002	0.0	0.004	0.0011135528725660046
PDB-PD	0.11	98	0.0041	0.003	0.006999999999999999	0.0012206555615733702
PDB-PD	0.11	99	0.0083	0.005	0.015	0.0028301943396169807
PDB-PD	0.11	100	0.0161	0.013	0.02	0.0025079872407968913
PDB-PD	0.11	101	0.036	0.03	0.041	0.0032249030993194198
PDB-PD	0.11	102	0.0799	0.07200000000000001	0.1	0.008154140052758475
PDB-PD	0.11	103	0.1797	0.16199999999999998	0.201	0.013892803892663286
PDB-PD	0.11	104	0.4029	0.373	0.42500000000000004	0.01595274271089458
PDB-PD	0.11	105	0.9106	0.855	0.962	0.035553340208762364
PDB-PD	0.11	106	2.0354	1.963	2.09	0.03667751354713121
PDB-PD	0.11	107	4.4615	4.319	4.652	0.09496762606277995
PDB-PD	0.11	108	9.4352	9.192	9.661	0.1548836983029525
PDB-PD	0.11	109	18.904799999999998	18.559	19.418	0.27677420400030056
PDB-PD	0.11	110	35.2315	34.638000000000005	35.976	0.39019514348592316
PDB-PD	0.11	111	59.09599999999999	58.52	59.848	0.43767979162853626
PDB-PD	0.11	112	85.3563	84.709	85.911	0.41119412690358204
PDB-PD	0.11	113	99.9945	99.981	100.0	0.006859300255857919
PDB-PD	0.11	114	100.0	100.0	100.0	0.0
PDB-PD	0.11	115	100.0	100.0	100.0	0.0
PDB-PD	0.11	116	100.0	100.0	100.0	0.0
PDB-PD	0.11	117	100.0	100.0	100.0	0.0
PDB-PD	0.11	118	100.0	100.0	100.0	0.0
PDB-PD	0.11	119	100.0	100.0	100.0	0.0
PDB-PD	0.11	120	100.0	100.0	100.0	0.0
PDB-PD	0.11	121	100.0	100.0	100.0	0.0
PDB-PD	0.11	122	100.0	100.0	100.0	0.0
PDB-PD	0.11	123	100.0	100.0	100.0	0.0
PDB-PD	0.11	124	100.0	100.0	100.0	0.0
PDB-PD	0.11	125	100.0	100.0	100.0	0.0
PDB-PD	0.11	126	100.0	100.0	100.0	0.0
PDB-PD	0.11	127	100.0	100.0	100.0	0.0
PDB-PD	0.13	0	0.005	0.002	0.01	0.002280350850198276
PDB-PD	0.13	1	0.0055000000000000005	0.002	0.011000000000000001	0.0026551836094703507
PDB-PD	0.13	2	0.0036	0.001	0.006	0.0014282856857085703
PDB-PD	0.13	3	0.0031000000000000003	0.001	0.006999999999999999	0.002118962010041709
PDB-PD	0.13	4	0.0024000000000000002	0.0	0.005	0.0014966629547095765
PDB-PD	0.13	5	0.0015000000000000002	0.0	0.004	0.0012041594578792295
PDB-PD	0.13	6	0.0014000000000000002	0.0	0.004	0.0012806248474865698
PDB-PD	0.13	7	0.0009	0.0	0.004	0.0011357816691600548
PDB-PD	0.13	8	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.13	9	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.13	10	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.13	11	0.0	0.0	0.0	0.0
PDB-PD	0.13	12	0.0	0.0	0.0	0.0
PDB-PD	0.13	13	0.0	0.0	0.0	0.0
PDB-PD	0.13	14	0.0	0.0	0.0	0.0
PDB-PD	0.13	15	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.13	16	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.13	17	0.0	0.0	0.0	0.0
PDB-PD	0.13	18	0.0	0.0	0.0	0.0
PDB-PD	0.13	19	0.0	0.0	0.0	0.0
PDB-PD	0.13	20	0.0	0.0	0.0	0.0
PDB-PD	0.13	21	0.0	0.0	0.0	0.0
PDB-PD	0.13	22	0.0	0.0	0.0	0.0
PDB-PD	0.13	23	0.0	0.0	0.0	0.0
PDB-PD	0.13	24	0.0	0.0	0.0	0.0
PDB-PD	0.13	25	0.0	0.0	0.0	0.0
PDB-PD	0.13	26	0.0	0.0	0.0	0.0
PDB-PD	0.13	27	0.0	0.0	0.0	0.0
PDB-PD	0.13	28	0.0	0.0	0.0	0.0
PDB-PD	0.13	29	0.0	0.0	0.0	0.0
PDB-PD	0.13	30	0.0	0.0	0.0	0.0
PDB-PD	0.13	31	0.0	0.0	0.0	0.0
PDB-PD	0.13	32	0.0	0.0	0.0	0.0
PDB-PD	0.13	33	0.0	0.0	0.0	0.0
PDB-PD	0.13	34	0.0	0.0	0.0	0.0
PDB-PD	0.13	35	0.0	0.0	0.0	0.0
PDB-PD	0.13	36	0.0	0.0	0.0	0.0
PDB-PD	0.13	37	0.0	0.0	0.0	0.0
PDB-PD	0.13	38	0.0	0.0	0.0	0.0
PDB-PD	0.13	39	0.0	0.0	0.0	0.0
PDB-PD	0.13	40	0.0	0.0	0.0	0.0
PDB-PD	0.13	41	0.0	0.0	0.0	0.0
PDB-PD	0.13	42	0.0	0.0	0.0	0.0
PDB-PD	0.13	43	0.0	0.0	0.0	0.0
PDB-PD	0.13	44	0.0	0.0	0.0	0.0
PDB-PD	0.13	45	0.0	0.0	0.0	0.0
PDB-PD	0.13	46	0.0	0.0	0.0	0.0
PDB-PD	0.13	47	0.0	0.0	0.0	0.0
PDB-PD	0.13	48	0.0	0.0	0.0	0.0
PDB-PD	0.13	49	0.0	0.0	0.0	0.0
PDB-PD	0.13	50	0.0	0.0	0.0	0.0
PDB-PD	0.13	51	0.0	0.0	0.0	0.0
PDB-PD	0.13	52	0.0	0.0	0.0	0.0
PDB-PD	0.13	53	0.0	0.0	0.0	0.0
PDB-PD	0.13	54	0.0	0.0	0.0	0.0
PDB-PD	0.13	55	0.0	0.0	0.0	0.0
PDB-PD	0.13	56	0.0	0.0	0.0	0.0
PDB-PD	0.13	57	0.0	0.0	0.0	0.0
PDB-PD	0.13	58	0.0	0.0	0.0	0.0
PDB-PD	0.13	59	0.0	0.0	0.0	0.0
PDB-PD	0.13	60	0.0	0.0	0.0	0.0
PDB-PD	0.13	61	0.0	0.0	0.0	0.0
PDB-PD	0.13	62	0.0	0.0	0.0	0.0
PDB-PD	0.13	63	0.0	0.0	0.0	0.0
PDB-PD	0.13	64	0.0	0.0	0.0	0.0
PDB-PD	0.13	65	0.0	0.0	0.0	0.0
PDB-PD	0.13	66	0.0	0.0	0.0	0.0
PDB-PD	0.13	67	0.0	0.0	0.0	0.0
PDB-PD	0.13	68	0.0	0.0	0.0	0.0
PDB-PD	0.13	69	0.0	0.0	0.0	0.0
PDB-PD	0.13	70	0.0	0.0	0.0	0.0
PDB-PD	0.13	71	0.0	0.0	0.0	0.0
PDB-PD	0.13	72	0.0	0.0	0.0	0.0
PDB-PD	0.13	73	0.0	0.0	0.0	0.0
PDB-PD	0.13	74	0.0	0.0	0.0	0.0
PDB-PD	0.13	75	0.0	0.0	0.0	0.0
PDB-PD	0.13	76	0.0	0.0	0.0	0.0
PDB-PD	0.13	77	0.0	0.0	0.0	0.0
PDB-PD	0.13	78	0.0	0.0	0.0	0.0
PDB-PD	0.13	79	0.0	0.0	0.0	0.0
PDB-PD	0.13	80	0.0	0.0	0.0	0.0
PDB-PD	0.13	81	0.0	0.0	0.0	0.0
PDB-PD	0.13	82	0.0	0.0	0.0	0.0
PDB-PD	0.13	83	0.0	0.0	0.0	0.0
PDB-PD	0.13	84	0.0	0.0	0.0	0.0
PDB-PD	0.13	85	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.13	86	0.0	0.0	0.0	0.0
PDB-PD	0.13	87	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.13	88	0.00030000000000000003	0.0	0.002	0.0006403124237432849
PDB-PD	0.13	89	0.0007000000000000001	0.0	0.003	0.0009
PDB-PD	0.13	90	0.0013000000000000002	0.001	0.002	0.00045825756949558405
PDB-PD	0.13	91	0.0025	0.001	0.003	0.0006708203932499369
PDB-PD	0.13	92	0.0037000000000000006	0.001	0.005	0.001268857754044952
PDB-PD	0.13	93	0.008	0.004	0.012	0.0024899799195977467
PDB-PD	0.13	94	0.015199999999999998	0.012	0.02	0.002712931993250108
PDB-PD	0.13	95	0.027600000000000003	0.024	0.032	0.0024166091947189147
PDB-PD	0.13	96	0.0521	0.043	0.061	0.00498898787330657
PDB-PD	0.13	97	0.1094	0.093	0.129	0.010160708636704426
PDB-PD	0.13	98	0.207	0.168	0.251	0.022324874019801322
PDB-PD	0.13	99	0.39480000000000004	0.34199999999999997	0.443	0.030195363882556545
PDB-PD	0.13	100	0.7374	0.681	0.7929999999999999	0.04091747792814215
PDB-PD	0.13	101	1.3785	1.337	1.437	0.028911070543997507
PDB-PD	0.13	102	2.5492	2.505	2.653	0.047252089900871104
PDB-PD	0.13	103	4.656200000000001	4.579	4.753	0.05434850503923733
PDB-PD	0.13	104	8.2922	8.153	8.391	0.08283574107835302
PDB-PD	0.13	105	14.4094	14.32	14.491000000000001	0.05310969779616552
PDB-PD	0.13	106	24.0205	23.855999999999998	24.12	0.07813865880599721
PDB-PD	0.13	107	38.0785	37.744	38.452	0.1758972711556374
PDB-PD	0.13	108	56.46939999999999	56.26	56.706999999999994	0.1279407675449844
PDB-PD	0.13	109	76.4008	76.144	76.545	0.10829662967978156
PDB-PD	0.13	110	92.5255	92.38199999999999	92.637	0.08378573864328073
PDB-PD	0.13	111	100.0	100.0	100.0	0.0
PDB-PD	0.13	112	100.0	100.0	100.0	0.0
PDB-PD	0.13	113	100.0	100.0	100.0	0.0
PDB-PD	0.13	114	100.0	100.0	100.0	0.0
PDB-PD	0.13	115	100.0	100.0	100.0	0.0
PDB-PD	0.13	116	100.0	100.0	100.0	0.0
PDB-PD	0.13	117	100.0	100.0	100.0	0.0
PDB-PD	0.13	118	100.0	100.0	100.0	0.0
PDB-PD	0.13	119	100.0	100.0	100.0	0.0
PDB-PD	0.13	120	100.0	100.0	100.0	0.0
PDB-PD	0.13	121	100.0	100.0	100.0	0.0
PDB-PD	0.13	122	100.0	100.0	100.0	0.0
PDB-PD	0.13	123	100.0	100.0	100.0	0.0
PDB-PD	0.13	124	100.0	100.0	100.0	0.0
PDB-PD	0.13	125	100.0	100.0	100.0	0.0
PDB-PD	0.13	126	100.0	100.0	100.0	0.0
PDB-PD	0.13	127	100.0	100.0	100.0	0.0
PDB-PD	0.15	0	0.05059999999999999	0.034999999999999996	0.062	0.007927168473042565
PDB-PD	0.15	1	0.053899999999999997	0.046	0.062	0.004526588119102508
PDB-PD	0.15	2	0.050199999999999995	0.044000000000000004	0.059000000000000004	0.004770744176750625
PDB-PD	0.15	3	0.043100000000000006	0.037	0.051000000000000004	0.005243090691567332
PDB-PD	0.15	4	0.03590000000000001	0.027999999999999997	0.043	0.004060788100849391
PDB-PD	0.15	5	0.031099999999999996	0.026	0.04	0.004205948168962619
PDB-PD	0.15	6	0.024000000000000004	0.019	0.032	0.0038470768123342685
PDB-PD	0.15	7	0.0184	0.012	0.026	0.004521061822182926
PDB-PD	0.15	8	0.0156	0.01	0.024	0.0038781438859330636
PDB-PD	0.15	9	0.012400000000000001	0.009000000000000001	0.016	0.0022891046284519195
PDB-PD	0.15	10	0.0109	0.006999999999999999	0.018000000000000002	0.003047950130825634
PDB-PD	0.15	11	0.0073	0.004	0.012	0.002685144316419511
PDB-PD	0.15	12	0.0051	0.001	0.01	0.0023853720883753125
PDB-PD	0.15	13	0.004	0.001	0.008	0.0024899799195977467
PDB-PD	0.15	14	0.0026000000000000003	0.0	0.006	0.0018
PDB-PD	0.15	15	0.0018	0.001	0.003	0.0008717797887081348
PDB-PD	0.15	16	0.0013000000000000002	0.0	0.003	0.0011
PDB-PD	0.15	17	0.0012000000000000001	0.0	0.002	0.0006000000000000001
PDB-PD	0.15	18	0.0012000000000000001	0.0	0.003	0.0009797958971132711
PDB-PD	0.15	19	0.0011	0.0	0.003	0.0010440306508910549
PDB-PD	0.15	20	0.0006000000000000001	0.0	0.002	0.0008000000000000001
PDB-PD	0.15	21	0.0006000000000000001	0.0	0.002	0.00066332495807108
PDB-PD	0.15	22	0.0004000000000000001	0.0	0.001	0.0004898979485566357
PDB-PD	0.15	23	0.0006000000000000001	0.0	0.001	0.0004898979485566357
PDB-PD	0.15	24	0.0007000000000000001	0.0	0.002	0.0006403124237432849
PDB-PD	0.15	25	0.0005	0.0	0.002	0.000670820393249937
PDB-PD	0.15	26	0.00020000000000000004	0.0	0.001	0.0004000000000000001
PDB-PD	0.15	27	0.00020000000000000004	0.0	0.001	0.0004000000000000001
PDB-PD	0.15	28	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.15	29	0.00020000000000000004	0.0	0.002	0.0006000000000000001
PDB-PD	0.15	30	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.15	31	0.0	0.0	0.0	0.0
PDB-PD	0.15	32	0.0	0.0	0.0	0.0
PDB-PD	0.15	33	0.0	0.0	0.0	0.0
PDB-PD	0.15	34	0.0	0.0	0.0	0.0
PDB-PD	0.15	35	0.0	0.0	0.0	0.0
PDB-PD	0.15	36	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.15	37	0.0	0.0	0.0	0.0
PDB-PD	0.15	38	0.0	0.0	0.0	0.0
PDB-PD	0.15	39	0.0	0.0	0.0	0.0
PDB-PD	0.15	40	0.0	0.0	0.0	0.0
PDB-PD	0.15	41	0.0	0.0	0.0	0.0
PDB-PD	0.15	42	0.0	0.0	0.0	0.0
PDB-PD	0.15	43	0.0	0.0	0.0	0.0
PDB-PD	0.15	44	0.0	0.0	0.0	0.0
PDB-PD	0.15	45	0.0	0.0	0.0	0.0
PDB-PD	0.15	46	0.0	0.0	0.0	0.0
PDB-PD	0.15	47	0.0	0.0	0.0	0.0
PDB-PD	0.15	48	0.0	0.0	0.0	0.0
PDB-PD	0.15	49	0.0	0.0	0.0	0.0
PDB-PD	0.15	50	0.0	0.0	0.0	0.0
PDB-PD	0.15	51	0.0	0.0	0.0	0.0
PDB-PD	0.15	52	0.0	0.0	0.0	0.0
PDB-PD	0.15	53	0.0	0.0	0.0	0.0
PDB-PD	0.15	54	0.0	0.0	0.0	0.0
PDB-PD	0.15	55	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.15	56	0.0	0.0	0.0	0.0
PDB-PD	0.15	57	0.0	0.0	0.0	0.0
PDB-PD	0.15	58	0.0	0.0	0.0	0.0
PDB-PD	0.15	59	0.0	0.0	0.0	0.0
PDB-PD	0.15	60	0.0	0.0	0.0	0.0
PDB-PD	0.15	61	0.0	0.0	0.0	0.0
PDB-PD	0.15	62	0.0	0.0	0.0	0.0
PDB-PD	0.15	63	0.0	0.0	0.0	0.0
PDB-PD	0.15	64	0.0	0.0	0.0	0.0
PDB-PD	0.15	65	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.15	66	0.0	0.0	0.0	0.0
PDB-PD	0.15	67	0.0	0.0	0.0	0.0
PDB-PD	0.15	68	0.0	0.0	0.0	0.0
PDB-PD	0.15	69	0.0	0.0	0.0	0.0
PDB-PD	0.15	70	0.0	0.0	0.0	0.0
PDB-PD	0.15	71	0.0	0.0	0.0	0.0
PDB-PD	0.15	72	0.0	0.0	0.0	0.0
PDB-PD	0.15	73	0.0	0.0	0.0	0.0
PDB-PD	0.15	74	0.0	0.0	0.0	0.0
PDB-PD	0.15	75	0.00010000000000000002	0.0	0.001	0.00030000000000000003
PDB-PD	0.15	76	0.0	0.0	0.0	0.0
PDB-PD	0.15	77	0.00020000000000000004	0.0	0.001	0.0004000000000000001
PDB-PD	0.15	78	0.00030000000000000003	0.0	0.001	0.00045825756949558405
PDB-PD	0.15	79	0.0005	0.0	0.002	0.000670820393249937
PDB-PD	0.15	80	0.0010000000000000002	0.0	0.002	0.0006324555320336759
PDB-PD	0.15	81	0.0009	0.0	0.002	0.0005385164807134504
PDB-PD	0.15	82	0.0016000000000000003	0.0	0.004	0.0011135528725660046
PDB-PD	0.15	83	0.0032000000000000006	0.0	0.006	0.0019390719429665318
PDB-PD	0.15	84	0.0049	0.002	0.009000000000000001	0.002343074902771996
PDB-PD	0.15	85	0.006600000000000001	0.002	0.011000000000000001	0.002537715508089904
PDB-PD	0.15	86	0.010699999999999998	0.006	0.013999999999999999	0.0022383029285599387
PDB-PD	0.15	87	0.017300000000000003	0.012	0.026	0.0038742741255621033
PDB-PD	0.15	88	0.0312	0.023	0.043	0.0059126981996377925
PDB-PD	0.15	89	0.050100000000000006	0.034999999999999996	0.063	0.008455175929571188
PDB-PD	0.15	90	0.07769999999999999	0.061	0.089	0.00816149496109628
PDB-PD	0.15	91	0.1353	0.11100000000000002	0.165	0.013645878498652987
PDB-PD	0.15	92	0.2293	0.212	0.244	0.010982258419833328
PDB-PD	0.15	93	0.37150000000000005	0.349	0.413	0.022707928130941402
PDB-PD	0.15	94	0.6187	0.594	0.6649999999999999	0.022217335573826134
PDB-PD	0.15	95	1.0168	0.96	1.0670000000000002	0.03827218310992986
PDB-PD	0.15	96	1.6981	1.598	1.7530000000000001	0.04225032544253356
PDB-PD	0.15	97	2.8124000000000002	2.715	2.891	0.05150572783681444
PDB-PD	0.15	98	4.632	4.437	4.721	0.0848964074622714
PDB-PD	0.15	99	7.543800000000001	7.303	7.664	0.1077569487318567
PDB-PD	0.15	100	12.098	11.722000000000001	12.283	0.1540882863815416
PDB-PD	0.15	101	18.912200000000002	18.479	19.128999999999998	0.18475269957432275
PDB-PD	0.15	102	28.6745	28.244999999999997	28.904000000000003	0.18651286818876686
PDB-PD	0.15	103	41.7148	41.157	42.175000000000004	0.28502133253495254
PDB-PD	0.15	104	57.52840000000001	56.798	58.079	0.3787619833087783
PDB-PD	0.15	105	74.274	73.729	74.721	0.3304624033078518
PDB-PD	0.15	106	88.6788	88.336	88.92999999999999	0.2186301900470275
PDB-PD	0.15	107	97.4427	97.32499999999999	97.521	0.06812936224565885
PDB-PD	0.15	108	100.0	100.0	100.0	0.0
PDB-PD	0.15	109	100.0	100.0	100.0	0.0
PDB-PD	0.15	110	100.0	100.0	100.0	0.0
PDB-PD	0.15	111	100.0	100.0	100.0	0.0
PDB-PD	0.15	112	100.0	100.0	100.0	0.0
PDB-PD	0.15	113	100.0	100.0	100.0	0.0
PDB-PD	0.15	114	100.0	100.0	100.0	0.0
PDB-PD	0.15	115	100.0	100.0	100.0	0.0
PDB-PD	0.15	116	100.0	100.0	100.0	0.0
PDB-PD	0.15	117	100.0	100.0	100.0	0.0
PDB-PD	0.15	118	100.0	100.0	100.0	0.0
PDB-PD	0.15	119	100.0	100.0	100.0	0.0
PDB-PD	0.15	120	100.0	100.0	100.0	0.0
PDB-PD	0.15	121	100.0	100.0	100.0	0.0
PDB-PD	0.15	122	100.0	100.0	100.0	0.0
PDB-PD	0.15	123	100.0	100.0	100.0	0.0
PDB-PD	0.15	124	100.0	100.0	100.0	0.0
PDB-PD	0.15	125	100.0	100.0	100.0	0.0
PDB-PD	0.15	126	100.0	100.0	100.0	0.0
PDB-PD	0.15	127	100.0	100.0	100.0	0.0
PDB-PD	0.17	0	0.33759999999999996	0.306	0.381	0.02420000000000001
PDB-PD	0.17	1	0.38920000000000005	0.329	0.45199999999999996	0.03934920583696702
PDB-PD	0.17	2	0.3866	0.333	0.46299999999999997	0.04006295046548618
PDB-PD	0.17	3	0.35980000000000006	0.327	0.40499999999999997	0.024931105069771777
PDB-PD	0.17	4	0.3326	0.3	0.41000000000000003	0.031244839573920054
PDB-PD	0.17	5	0.29619999999999996	0.258	0.336	0.024358981916328116
PDB-PD	0.17	6	0.2552	0.212	0.294	0.020517309765171462
PDB-PD	0.17	7	0.21999999999999997	0.192	0.251	0.018681541692269404
PDB-PD	0.17	8	0.18699999999999997	0.165	0.201	0.009879271228182775
PDB-PD	0.17	9	0.1649	0.13799999999999998	0.184	0.014187670703818864
PDB-PD	0.17	10	0.1319	0.11100000000000002	0.146	0.010737318100903965
PDB-PD	0.17	11	0.1122	0.099	0.125	0.008795453370918409
PDB-PD	0.17	12	0.09390000000000001	0.075	0.11199999999999999	0.010123734488813896
PDB-PD	0.17	13	0.0808	0.06899999999999999	0.09	0.006477653896280659
PDB-PD	0.17	14	0.0658	0.054	0.086	0.00863481325796916
PDB-PD	0.17	15	0.0531	0.043	0.067	0.007077428911688199
PDB-PD	0.17	16	0.042100000000000005	0.034999999999999996	0.048	0.0037269290307168452
PDB-PD	0.17	17	0.0334	0.024	0.042	0.004841487374764083
PDB-PD	0.17	18	0.027499999999999997	0.022000000000000002	0.033	0.0034132096331752023
PDB-PD	0.17	19	0.024500000000000004	0.021	0.033	0.0036945906403822327
PDB-PD	0.17	20	0.0173	0.01	0.023	0.0040509258201058196
PDB-PD	0.17	21	0.015	0.013	0.02	0.0019493588689617936
PDB-PD	0.17	22	0.011099999999999999	0.005	0.015	0.002662705391138869
PDB-PD	0.17	23	0.01	0.006999999999999999	0.016	0.00260768096208106
PDB-PD	0.17	24	0.008900000000000002	0.005	0.013	0.0025079872407968904
PDB-PD	0.17	25	0.0061	0.002	0.012	0.0031448370387032777
PDB-PD	0.17	26	0.005200000000000001	0.002	0.012	0.0028213471959331765
PDB-PD	0.17	27	0.0047	0.002	0.008	0.0019519221295943136
PDB-PD	0.17	28	0.0033000000000000004	0.001	0.006	0.0017916472867168917
PDB-PD	0.17	29	0.0028000000000000004	0.0	0.006	0.001469693845669907
PDB-PD	0.17	30	0.0019000000000000002	0.0	0.005	0.001445683229480096
PDB-PD	0.17	31	0.0021000000000000003	0.0	0.004	0.0012206555615733707
PDB-PD	0.17	32	0.0014000000000000002	0.0	0.004	0.0012000000000000001
PDB-PD	0.17	33	0.0019000000000000002	0.0	0.005	0.0017
PDB-PD	0.17	34	0.0014000000000000002	0.0	0.003	0.0013564659966250538
