ProSPECCTs Dataset	Compound library	Cosine distance	Sensitivity	Specificity	Precision	Accuracy	MCC	F1 Score
P5.2	LLM_128	0.06948538055717637	0.07575757575757576	0.9993087557603687	0.9433962264150944	0.8774	0.24811506530677602	0.1402524544179523
P5.2	LLM_128	0.07314250584965934	0.07575757575757576	0.9993087557603687	0.9433962264150944	0.8774	0.24811506530677602	0.1402524544179523
P5.2	LLM_128	0.0767996311421423	0.07575757575757576	0.9993087557603687	0.9433962264150944	0.8774	0.24811506530677602	0.1402524544179523
P5.2	LLM_128	0.08045675643462527	0.07575757575757576	0.9990783410138249	0.9259259259259259	0.8772	0.2450772395209866	0.1400560224089636
P5.2	LLM_128	0.08411388172710824	0.07575757575757576	0.9990783410138249	0.9259259259259259	0.8772	0.2450772395209866	0.1400560224089636
P5.2	LLM_128	0.0877710070195912	0.07575757575757576	0.9988479262672811	0.9090909090909091	0.877	0.24211583643466345	0.13986013986013987
P5.2	LLM_128	0.09142813231207417	0.07575757575757576	0.9988479262672811	0.9090909090909091	0.877	0.24211583643466345	0.13986013986013987
P5.2	LLM_128	0.09508525760455713	0.07575757575757576	0.9988479262672811	0.9090909090909091	0.877	0.24211583643466345	0.13986013986013987
P5.2	LLM_128	0.09874238289704011	0.07575757575757576	0.9988479262672811	0.9090909090909091	0.877	0.24211583643466345	0.13986013986013987
P5.2	LLM_128	0.10239950818952308	0.07575757575757576	0.9988479262672811	0.9090909090909091	0.877	0.24211583643466345	0.13986013986013987
P5.2	LLM_128	0.10605663348200604	0.07575757575757576	0.9988479262672811	0.9090909090909091	0.877	0.24211583643466345	0.13986013986013987
P5.2	LLM_128	0.10971375877448901	0.07575757575757576	0.9988479262672811	0.9090909090909091	0.877	0.24211583643466345	0.13986013986013987
P5.2	LLM_128	0.11337088406697197	0.07727272727272727	0.9988479262672811	0.9107142857142857	0.8772	0.24484210029150208	0.1424581005586592
P5.2	LLM_128	0.11702800935945494	0.07727272727272727	0.9986175115207373	0.8947368421052632	0.877	0.24197473272326092	0.14225941422594143
P5.2	LLM_128	0.1206851346519379	0.07878787878787878	0.9981566820276497	0.8666666666666667	0.8768	0.23919696120027176	0.14444444444444443
P5.2	LLM_128	0.12434225994442087	0.08333333333333333	0.9981566820276497	0.873015873015873	0.8774	0.24729731088393	0.15214384508990317
P5.2	LLM_128	0.12799938523690385	0.08484848484848485	0.9970046082949309	0.8115942028985508	0.8766	0.23749795885423403	0.15363511659807957
P5.2	LLM_128	0.13165651052938682	0.08787878787878788	0.9956221198156682	0.7532467532467533	0.8758	0.22953438239607518	0.15739484396200815
P5.2	LLM_128	0.13531363582186978	0.08787878787878788	0.9928571428571429	0.651685393258427	0.8734	0.2066825058661252	0.1548731642189586
P5.2	LLM_128	0.13897076111435275	0.09090909090909091	0.9900921658986175	0.5825242718446602	0.8714	0.19303005106576773	0.15727391874180865
P5.2	LLM_128	0.1426278864068357	0.09393939393939393	0.9854838709677419	0.496	0.8678	0.17219568006194982	0.15796178343949044
P5.2	LLM_128	0.14628501169931868	0.10151515151515152	0.9797235023041475	0.432258064516129	0.8638	0.15865976656675138	0.16441717791411042
P5.2	LLM_128	0.14994213699180164	0.11363636363636363	0.9753456221198157	0.41208791208791207	0.8616	0.1608236202312605	0.17814726840855108
P5.2	LLM_128	0.1535992622842846	0.12424242424242424	0.9714285714285714	0.39805825242718446	0.8596	0.1629350436470382	0.18937644341801385
P5.2	LLM_128	0.15725638757676758	0.1303030303030303	0.9649769585253456	0.36134453781512604	0.8548	0.15147304502534625	0.1915367483296214
P5.2	LLM_128	0.16091351286925054	0.13787878787878788	0.9594470046082949	0.3408239700374532	0.851	0.14652809327691474	0.19633225458468176
P5.2	LLM_128	0.1645706381617335	0.1484848484848485	0.9541474654377881	0.32996632996632996	0.8478	0.14697221485873174	0.20480668756530826
P5.2	LLM_128	0.16822776345421647	0.16363636363636364	0.9483870967741935	0.3253012048192771	0.8448	0.15229700083223882	0.21774193548387097
P5.2	LLM_128	0.17188488874669944	0.1712121212121212	0.9410138248847926	0.3062330623306233	0.8394	0.14529796584488722	0.2196307094266278
P5.2	LLM_128	0.1755420140391824	0.1803030303030303	0.9345622119815669	0.29528535980148884	0.835	0.14282876814613774	0.22389463781749766
P5.2	LLM_128	0.17919913933166537	0.2	0.9241935483870968	0.28633405639913234	0.8286	0.14530659103759663	0.23550401427297057
P5.2	LLM_128	0.18285626462414833	0.21666666666666667	0.9108294930875576	0.269811320754717	0.8192	0.14019167993070855	0.24033613445378152
P5.2	LLM_128	0.1865133899166313	0.23030303030303031	0.8935483870967742	0.247557003257329	0.806	0.12773188298372393	0.23861852433281006
P5.2	LLM_128	0.19017051520911427	0.25	0.8783410138248848	0.23809523809523808	0.7954	0.1257269108701228	0.24390243902439024
P5.2	LLM_128	0.19382764050159723	0.2787878787878788	0.8562211981566821	0.22772277227722773	0.78	0.12415479099709402	0.2506811989100817
P5.2	LLM_128	0.19748476579408022	0.30454545454545456	0.838479262672811	0.22283813747228381	0.768	0.12590375547424104	0.2573623559539053
P5.2	LLM_128	0.2011418910865632	0.3393939393939394	0.8147465437788018	0.2178988326848249	0.752	0.12910182194891914	0.26540284360189575
P5.2	LLM_128	0.20479901637904616	0.3787878787878788	0.7857142857142857	0.211864406779661	0.732	0.13113413750141603	0.2717391304347826
P5.2	LLM_128	0.20845614167152912	0.403030303030303	0.7578341013824885	0.20197418375094914	0.711	0.12361837802272087	0.2690945877592312
P5.2	LLM_128	0.2121132669640121	0.4348484848484849	0.7241935483870968	0.19339622641509435	0.686	0.1178385440831135	0.2677238805970149
P5.2	LLM_128	0.21577039225649505	0.4727272727272727	0.6928571428571428	0.18966565349544073	0.6638	0.11929083505604925	0.27071583514099784
P5.2	LLM_128	0.21942751754897802	0.5060606060606061	0.6617511520737327	0.1853496115427303	0.6412	0.1183103112625729	0.27132412672623885
P5.2	LLM_128	0.22308464284146098	0.5333333333333333	0.6285714285714286	0.17922606924643583	0.616	0.1122160117609056	0.2682926829268293
P5.2	LLM_128	0.22674176813394395	0.5681818181818182	0.586405529953917	0.1728110599078341	0.584	0.10557660563221863	0.26501766784452296
P5.2	LLM_128	0.23039889342642692	0.6	0.5440092165898618	0.16673684210526316	0.5514	0.09761367408489323	0.2609555189456343
P5.2	LLM_128	0.23405601871890988	0.6393939393939394	0.504147465437788	0.16394716394716394	0.522	0.09721747907960385	0.26097711811997526
P5.2	LLM_128	0.23771314401139285	0.6878787878787879	0.4642857142857143	0.16336811802806764	0.4938	0.10366010139968652	0.2640302413492294
P5.2	LLM_128	0.2413702693038758	0.7151515151515152	0.4186635944700461	0.15759599332220367	0.4578	0.09242008952786045	0.2582763337893297
P5.2	LLM_128	0.24502739459635878	0.746969696969697	0.371889400921659	0.15315315315315314	0.4214	0.08401499661159928	0.25418922402681104
P5.2	LLM_128	0.24868451988884174	0.7848484848484848	0.33433179723502304	0.15203991781626064	0.3938	0.08658193486329145	0.2547332185886403
P5.2	LLM_128	0.25234164518132474	0.8075757575757576	0.2912442396313364	0.14768633970628983	0.3594	0.07464567743808631	0.24970719137971423
P5.2	LLM_128	0.2559987704738077	0.8348484848484848	0.2566820276497696	0.14588297590680435	0.333	0.07207688442206348	0.24836601307189543
P5.2	LLM_128	0.25965589576629067	0.8636363636363636	0.2248847926267281	0.14489069649211997	0.3092	0.07315906231156157	0.24814976055724858
P5.2	LLM_128	0.26331302105877363	0.8742424242424243	0.19539170506912443	0.14180388301794053	0.285	0.06055085734817613	0.2440262211884119
P5.2	LLM_128	0.2669701463512566	0.8954545454545455	0.16889400921658987	0.14078132444020963	0.2648	0.05935362219563294	0.24331000411692055
P5.2	LLM_128	0.27062727164373956	0.9212121212121213	0.1453917050691244	0.14083854528607828	0.2478	0.06564696246525205	0.24432388989351014
P5.2	LLM_128	0.27428439693622253	0.9318181818181818	0.126036866359447	0.139519056261343	0.2324	0.060614488657598546	0.24269928966061563
P5.2	LLM_128	0.2779415222287055	0.9393939393939394	0.10691244239631337	0.13790035587188612	0.2168	0.05206300857732106	0.24049650892164467
P5.2	LLM_128	0.28159864752118846	0.9484848484848485	0.09193548387096774	0.13707028684037662	0.205	0.04864713393447363	0.2395255404629807
P5.2	LLM_128	0.2852557728136714	0.9590909090909091	0.07557603686635944	0.13627556512378902	0.1922	0.045690444201302534	0.23864278982092366
P5.2	LLM_128	0.2889128981061544	0.9696969696969697	0.062442396313364054	0.13590995965173072	0.1822	0.04646685703774061	0.2384056621344757
P5.2	LLM_128	0.29257002339863736	0.9727272727272728	0.05391705069124424	0.13521482729570344	0.1752	0.04122549734060392	0.23742603550295857
P5.2	LLM_128	0.2962271486911203	0.9803030303030303	0.044009216589861753	0.13490408673894913	0.1676	0.04159941841708638	0.2371700879765396
P5.2	LLM_128	0.2998842739836033	0.9818181818181818	0.03686635944700461	0.13421706710853357	0.1616	0.03470175330546478	0.23615160349854228
P5.2	LLM_128	0.30354139927608625	0.9833333333333333	0.030414746543778803	0.13362157710520897	0.1562	0.027919446796389226	0.23527279318470182
P5.2	LLM_128	0.3071985245685692	0.9848484848484849	0.023502304147465437	0.13297872340425532	0.1504	0.019101599402852838	0.2343186733958183
P5.2	LLM_128	0.3108556498610522	0.990909090909091	0.019585253456221197	0.133224689346099	0.1478	0.02657387767418237	0.2348716107021009
P5.2	LLM_128	0.31451277515353515	0.9939393939393939	0.016359447004608296	0.13319796954314722	0.1454	0.028679490674966224	0.23491495076096688
P5.2	LLM_128	0.3181699004460181	0.9954545454545455	0.012903225806451613	0.13296903460837886	0.1426	0.026198346436401957	0.23460096411355116
P5.2	LLM_128	0.3218270257385011	0.9954545454545455	0.009907834101382488	0.1326201049656843	0.14	0.019011547379201296	0.23405771286070537
P5.2	LLM_128	0.32548415103098405	0.9954545454545455	0.00576036866359447	0.13213998390989543	0.1364	0.0055108404279391185	0.2333096590909091
P5.2	LLM_128	0.329141276323467	0.9984848484848485	0.004608294930875576	0.13235589475798354	0.1358	0.016189602243323206	0.23372938464266713
P5.2	LLM_128	0.33279840161595	0.9984848484848485	0.0034562211981566822	0.132223113964687	0.1348	0.01163346133880919	0.2335223245924876
P5.2	LLM_128	0.33645552690843294	1.0	0.002534562211981567	0.132291040288635	0.1342	0.018311195255889368	0.23366967604885822
P5.2	LLM_128	0.3401126522009159	1.0	0.002304147465437788	0.13226452905811623	0.134	0.017457290150438044	0.2336283185840708
P5.2	LLM_128	0.3437697774933989	1.0	0.0016129032258064516	0.1321850590827158	0.1334	0.014601428293079028	0.2335043339819565
P5.2	LLM_128	0.34742690278588184	1.0	0.0013824884792626728	0.13215859030837004	0.1332	0.013516942277635023	0.23346303501945526
P5.2	LLM_128	0.3510840280783648	1.0	0.0009216589861751152	0.1321056845476381	0.1328	0.011034327858467217	0.2333804809052334
P5.2	LLM_128	0.3547411533708478	1.0	0.0002304147465437788	0.13202640528105622	0.1322	0.005515508200512513	0.2332567591447252
P5.2	LLM_128	0.35839827866333074	1.0	0.0002304147465437788	0.13202640528105622	0.1322	0.005515508200512513	0.2332567591447252
P7	LLM_128	0.0	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.003960557188361723	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.007921114376723446	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.01188167156508517	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.01584222875344689	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.019802785941808614	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.02376334313017034	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.02772390031853206	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.03168445750689378	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.03564501469525551	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.03960557188361723	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.04356612907197895	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.04752668626034068	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.0514872434487024	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.05544780063706412	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.05940835782542584	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.06336891501378757	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.06732947220214928	0.4260869565217391	1.0	1.0	0.9988297664852214	0.6523709847175326	0.5975609756097561
P7	LLM_128	0.07129002939051102	0.4260869565217391	0.99998223296141	0.98	0.9988120356743914	0.6457931269583201	0.593939393939394
P7	LLM_128	0.07525058657887274	0.4434782608695652	0.99996446592282	0.9622641509433962	0.9988297664852214	0.6528440543666885	0.6071428571428571
P7	LLM_128	0.07921114376723445	0.4434782608695652	0.99996446592282	0.9622641509433962	0.9988297664852214	0.6528440543666885	0.6071428571428571
P7	LLM_128	0.08317170095559619	0.4434782608695652	0.9999466988842299	0.9444444444444444	0.9988120356743914	0.6467507799316213	0.6035502958579881
P7	LLM_128	0.0871322581439579	0.4434782608695652	0.99987563072987	0.8793103448275862	0.9987411124310714	0.6239727877465747	0.5895953757225434
P7	LLM_128	0.09109281533231962	0.4434782608695652	0.9998578636912799	0.864406779661017	0.9987233816202415	0.6186429822829658	0.5862068965517241
P7	LLM_128	0.09505337252068136	0.4434782608695652	0.9998400966526899	0.85	0.9987056508094115	0.6134468215965327	0.5828571428571429
P7	LLM_128	0.09901392970904307	0.4434782608695652	0.9996979603439698	0.75	0.9985638043227717	0.5760891032729707	0.5573770491803278
P7	LLM_128	0.1029744868974048	0.4434782608695652	0.9996624262667898	0.7285714285714285	0.9985283427011117	0.567764171976745	0.5513513513513514
P7	LLM_128	0.10693504408576651	0.4434782608695652	0.9995913581124298	0.6891891891891891	0.9984574194577918	0.5521370735171559	0.5396825396825397
P7	LLM_128	0.11089560127412824	0.4434782608695652	0.9994492218037098	0.6219512195121951	0.9983155729711519	0.5243814780358861	0.5177664974619289
P7	LLM_128	0.11485615846248996	0.4434782608695652	0.9992715514178097	0.5543478260869565	0.9981382648628522	0.4949082288618815	0.4927536231884058
P7	LLM_128	0.11881671565085168	0.4434782608695652	0.9990228128775496	0.4811320754716981	0.9978900335112325	0.4608669837396608	0.46153846153846156
P7	LLM_128	0.12277727283921341	0.4434782608695652	0.9986319380285694	0.3984375	0.9974999556729729	0.41910672499862034	0.41975308641975306
P7	LLM_128	0.12673783002757513	0.4434782608695652	0.9982943642953592	0.3469387755102041	0.9971630702672033	0.39085218743647865	0.3893129770992366
P7	LLM_128	0.13069838721593685	0.4434782608695652	0.997850188330609	0.29651162790697677	0.9967197999964539	0.36104941186896616	0.3554006968641115
P7	LLM_128	0.13465894440429857	0.4608695652173913	0.9971395067870087	0.24766355140186916	0.9960460291849146	0.3360457432230295	0.3221884498480243
P7	LLM_128	0.1386195015926603	0.4956521739130435	0.9961623196645583	0.2087912087912088	0.9951417578325857	0.31965341676362313	0.29381443298969073
P7	LLM_128	0.14258005878102203	0.4956521739130435	0.9949541610404378	0.16715542521994134	0.9939360626961471	0.2854818878245761	0.25
P7	LLM_128	0.14654061596938375	0.5130434782608696	0.9933018264515671	0.1353211009174312	0.9923225589106189	0.2607921087812714	0.21415607985480944
P7	LLM_128	0.15050117315774547	0.5130434782608696	0.9913119181294862	0.10766423357664233	0.9903367080976613	0.23193821651585003	0.1779788838612368
P7	LLM_128	0.1544617303461072	0.5130434782608696	0.988753464572525	0.08526011560693642	0.9877834713381443	0.20561816342910075	0.14622057001239158
P7	LLM_128	0.1584222875344689	0.5130434782608696	0.9859462724753039	0.06941176470588235	0.9849820032270076	0.18475042122052884	0.12227979274611399
P7	LLM_128	0.16238284472283063	0.5130434782608696	0.9823217966029423	0.055977229601518026	0.9813649178176918	0.16500893271897168	0.1009409751924722
P7	LLM_128	0.16634340191119237	0.5130434782608696	0.9781643095728804	0.04580745341614907	0.9772159080834767	0.14833019368436587	0.08410548823948681
P7	LLM_128	0.1703039590995541	0.5130434782608696	0.9724610901854879	0.036668738346799255	0.9715243178070533	0.13155460227178623	0.06844547563805105
P7	LLM_128	0.1742645162879158	0.5304347826086957	0.9649811669390946	0.030019685039370077	0.964095108069292	0.11991730102168226	0.0568234746157429
P7	LLM_128	0.17822507347627753	0.5478260869565217	0.956808329187691	0.025260625501202887	0.9559743967091615	0.11072750489414662	0.04829436565733998
P7	LLM_128	0.18218563066463925	0.5652173913043478	0.9470364579631867	0.02133946158896914	0.9462579123743329	0.10223091694315019	0.041126225877886745
P7	LLM_128	0.18614618785300097	0.5652173913043478	0.9329294293227205	0.016927083333333332	0.9321796485753293	0.08920919104541326	0.03286978508217446
P7	LLM_128	0.1901067450413627	0.6173913043478261	0.9162817141638832	0.014844240016725904	0.9156722636926187	0.08641204444227864	0.028991425071457737
P7	LLM_128	0.19406730222972443	0.6695652173913044	0.8962937957501244	0.01301995265471762	0.8958314863738719	0.0833158817276655	0.025543207828827335
P7	LLM_128	0.19802785941808615	0.6869565217391305	0.8736052874706843	0.010982900041707216	0.8732247025656483	0.07580552192662184	0.02162014230979748
P7	LLM_128	0.20198841660644787	0.6869565217391305	0.8469369625470826	0.009086726478030827	0.8466107555098494	0.06669668517787097	0.01793620161198774
P7	LLM_128	0.2059489737948096	0.7391304347826086	0.8147608556605785	0.00808676624488631	0.8146066419617369	0.06416443149442162	0.015998494259363824
P7	LLM_128	0.2099095309831713	0.7739130434782608	0.7801151304100632	0.007139991977537104	0.7801024840865973	0.06023192363010439	0.014149443561208267
P7	LLM_128	0.21387008817153302	0.8260869565217391	0.7422180370975766	0.006505067104902766	0.7423890494512314	0.0585227590335182	0.01290848563081731
P7	LLM_128	0.21783064535989477	0.8434782608695652	0.7009807405301685	0.005730489750103385	0.7012712991365095	0.05358855128465502	0.011383640417791338
P7	LLM_128	0.2217912025482565	0.8782608695652174	0.6566342122095089	0.00519894991506666	0.6570861185482012	0.050777423410949894	0.010336710674444785
P7	LLM_128	0.2257517597366182	0.8956521739130435	0.6107952526472887	0.004679903675769003	0.6113760882285146	0.04683381357927815	0.009311155306454528
P7	LLM_128	0.22971231692497993	0.9304347826086956	0.5633039584961979	0.004334440573604472	0.5640525541233	0.04489464860472697	0.00862868432724487
P7	LLM_128	0.23367287411334164	0.9304347826086956	0.5148532442612466	0.0039032575785211397	0.5157006329899466	0.040189258009381404	0.007773902935193258
P7	LLM_128	0.23763343130170336	0.9478260869565217	0.4651055362092246	0.0036074797286116166	0.46608982428766466	0.03734996896144416	0.007187603033300362
P7	LLM_128	0.2415939884900651	0.9478260869565217	0.418289389524554	0.0033181126331811263	0.41936913775066936	0.03348926093991919	0.0066130744729258305
P7	LLM_128	0.24555454567842683	0.9478260869565217	0.3711534361452633	0.003070163084809734	0.3723292966187344	0.029794774013292797	0.006120500870346454
P7	LLM_128	0.24951510286678855	0.9478260869565217	0.32854807760642457	0.0028759135642859026	0.3298108122484441	0.026555294259316513	0.005734427609427609
P7	LLM_128	0.25347566005515026	0.9478260869565217	0.28898088266647715	0.0027163078149920255	0.2903242965300803	0.023577893281641386	0.005417091171135353
P7	LLM_128	0.257436217243512	0.9652173913043478	0.25172340274323074	0.0026286499159305656	0.2531782478412738	0.022561706060874022	0.005243021113787729
P7	LLM_128	0.2613967744318737	0.9652173913043478	0.21734418307156564	0.002513473121688329	0.2188691288852639	0.019979698164237593	0.005013889829934277
P7	LLM_128	0.26535733162023545	0.9652173913043478	0.1868381778125222	0.002419407572091807	0.18842532669018955	0.017608764566323928	0.004826716528242814
P7	LLM_128	0.26931788880859714	0.9652173913043478	0.1615556818989411	0.0023466238214029005	0.16319438287912907	0.01554818024596061	0.004681865153847776
P7	LLM_128	0.2732784459969589	0.9826086956521739	0.13741027645512047	0.0023220927604134557	0.1391336725828472	0.0157374234375492	0.004633236295051048
P7	LLM_128	0.2772390031853206	1.0	0.11585885864544097	0.002305625726773327	0.11766166066774233	0.016344025366093966	0.004600644090172624
P7	LLM_128	0.2811995603736823	1.0	0.09739890555042285	0.0022585776852524697	0.09923934821539389	0.014831823712686109	0.00450697601504938
P7	LLM_128	0.28516011756204407	1.0	0.08064458816004548	0.0022175086772078675	0.08251919360272346	0.013372736220189033	0.004425204425204425
P7	LLM_128	0.28912067475040576	1.0	0.0668040650984294	0.002184691958433861	0.06870689196616961	0.012080823805156288	0.004359858968040338
P7	LLM_128	0.2930812319387675	1.0	0.055468694478004406	0.00215852994725679	0.05739463465664285	0.01094215875255015	0.004307761462391369
P7	LLM_128	0.2970417891271292	1.0	0.04576789140786014	0.0021366330379205918	0.04771361194347418	0.00988884163378077	0.004264155141087916
P7	LLM_128	0.30100234631549094	1.0	0.03747068438632649	0.002118253822066679	0.039433323285873866	0.00890912006972576	0.0042275526146493886
P7	LLM_128	0.3049629035038527	1.0	0.03059484045199346	0.0021032609689631836	0.03257149949467189	0.008021778716365453	0.004197693093882318
P7	LLM_128	0.3089234606922144	1.0	0.02434084286831071	0.00208980719257119	0.026330254082519194	0.00713215735240333	0.004170898012476425
P7	LLM_128	0.3128840178805761	1.0	0.019490441333238576	0.0020794907959929116	0.021489742725934857	0.006366332803294958	0.004150350975332479
P7	LLM_128	0.3168445750689378	1.0	0.0152263520716367	0.0020705052032695976	0.017234348126739837	0.005614823344606543	0.004132454138742656
P7	LLM_128	0.32080513225729956	1.0	0.011619643237865112	0.0020629652883666695	0.013634993528254048	0.004896010688603552	0.004117436448263516
P7	LLM_128	0.32476568944566125	1.0	0.008688081870513823	0.002056877123949204	0.01070940974130747	0.004227329754166061	0.004105310129406515
P7	LLM_128	0.328726246634023	1.0	0.006822542818563002	0.0020530215120949744	0.008847674604159647	0.003742569595037469	0.004097630500623553
P7	LLM_128	0.33268680382238475	1.0	0.005010304882382205	0.00204928987650801	0.007039131899501764	0.0032043044602041966	0.004090197752169583
P7	LLM_128	0.33664736101074644	1.0	0.0035534077180015633	0.0020462997562234204	0.0055852054114434654	0.0026965417384325835	0.004084241929182796
P7	LLM_128	0.3406079181991082	1.0	0.0025762205955511337	0.0020442990720659863	0.004610010815794607	0.0022948998611970993	0.00408025687878089
P7	LLM_128	0.3445684753874699	1.0	0.0019010731291308365	0.0020429190648760037	0.003936240004255394	0.0019707203097407977	0.004077508110695481
P7	LLM_128	0.3485290325758316	1.0	0.0014391301257906332	0.0020419759224404276	0.0034752389226759338	0.0017142546678143061	0.004075629507557635
P7	LLM_128	0.3524895897641933	1.0	0.0009594200838604222	0.002040997426568462	0.002996507030266494	0.0013993476773687158	0.004073680481756996
P7	LLM_128	0.35645014695255506	1.0	0.0006751474664202971	0.0020404180195525276	0.002712814056986826	0.001173704842087315	0.004072526382888307
P7	LLM_128	0.3604107041409168	1.0	0.0004086418875701798	0.002039875124166312	0.0024468518945371374	0.000913005159430535	0.004071445008939477
P7	LLM_128	0.3643712613292785	1.0	0.00033757373321014855	0.0020397304008513656	0.00237592865121722	0.000829794797620248	0.004071156739534472
P7	LLM_128	0.36833181851764024	1.0	0.00021320446308009382	0.0020394771844574103	0.0022518129754073653	0.0006594131012319543	0.004070652366287919
P7	LLM_128	0.37229237570600193	1.0	0.00014213630872006254	0.0020393325176003264	0.0021808897320874485	0.0005383894466875278	0.004070364209110537
P7	LLM_128	0.3762529328943637	1.0	8.883519295003908e-05	0.002039224030925276	0.0021276972995975104	0.00042562290851833073	0.004070148117998903
P7	LLM_128	0.3802134900827254	1.0	3.5534077180015636e-05	0.0020391155557919747	0.002074504867107573	0.00026918040333293676	0.0040699320498301245
P7	LLM_128	0.3841740472710871	1.0	1.7767038590007818e-05	0.0020390793999787225	0.0020567740562775936	0.0001903376010868897	0.00406986003220498
P7	LLM_128	0.38813460445944886	1.0	1.7767038590007818e-05	0.0020390793999787225	0.0020567740562775936	0.0001903376010868897	0.00406986003220498
